거래일자,법정동,도로명,아파트,층,전용면적,건축년도,거래금액
2019-10-09,북아현동,북아현로1길,신촌푸르지오,11,59.9973,2015,103000
2019-10-09,북아현동,북아현로1길,신촌푸르지오,15,109.09,2015,144000
2019-10-12,북아현동,북아현로22길,화신,1,127.67,2004,90000
2019-10-14,북아현동,북아현로,그린빌,-1,97.03,2003,82000
2019-10-19,북아현동,북아현로1길,신촌푸르지오,14,84.9892,2015,129800
2019-10-19,북아현동,북아현로1길,신촌푸르지오,6,84.9953,2015,122000
2019-10-25,북아현동,북아현로22길,성우,1,84.85,2005,37000
2019-10-27,북아현동,북아현로1길,신촌푸르지오,16,84.9892,2015,126500
2019-10-30,북아현동,북아현로1길,신촌푸르지오,17,84.9572,2015,125000
2019-10-02,홍제동,홍제내2길,중앙하이츠,16,84.79,2001,49000
2019-10-05,홍제동,통일로,홍제삼성래미안,11,60,2001,53700
2019-10-07,홍제동,세무서길,홍일,6,66.12,1969,24500
2019-10-08,홍제동,통일로,홍제삼성래미안,7,32.76,2001,38700
2019-10-09,홍제동,통일로,홍제삼성래미안,13,60,2001,55750
2019-10-15,홍제동,통일로,홍제삼성래미안,9,32.76,2001,38000
2019-10-17,홍제동,홍제원길,제니스,9,59.56,2017,44000
2019-10-19,홍제동,통일로,홍제삼성래미안,1,32.76,2001,32700
2019-10-19,홍제동,모래내로,고은,2,62.48,1975,35000
2019-10-26,홍제동,통일로,홍제삼성래미안,7,60,2001,58500
2019-10-28,홍제동,통일로37길,서울맨션,5,48.69,1972,21500
2019-10-02,연희동,연희로32길,대림,10,119.49,1993,68000
2019-10-02,연희동,연희로32길,성원,1,84.95,2001,53900
2019-10-03,연희동,연희로5길,연희자이엘라,12,13.642,2014,16600
2019-10-03,연희동,연희로5길,연희자이엘라,11,13.642,2014,16700
2019-10-09,연희동,홍제천로,연희파크푸르지오,1,84.8,2018,76500
2019-10-26,연희동,연희로5길,연희자이엘라,9,13.642,2014,16500
2019-10-04,홍은동,연희로37안길,나영힐빌리지,4,114.85,2004,45000
2019-10-30,홍은동,통일로,홍은동아더프라임,10,59.8736,2014,48800
2019-10-03,북가좌동,거북골로18가길,휴먼빌,8,84.99,2008,57000
2019-10-03,북가좌동,수색로,DMC래미안e편한세상,9,84.95,2012,96000
2019-10-05,북가좌동,수색로,DMC래미안e편한세상,2,59.97,2012,80000
2019-10-05,북가좌동,수색로,DMC래미안e편한세상,8,84.93,2012,92500
2019-10-13,북가좌동,수색로8길,우공팰리스,3,84.81,2007,70000
2019-10-13,북가좌동,수색로,DMC래미안e편한세상,21,84.94,2012,91500
2019-10-14,북가좌동,수색로,DMC래미안e편한세상,3,84.95,2012,94800
2019-10-15,북가좌동,수색로,DMC래미안e편한세상,20,59.97,2012,84500
2019-10-17,북가좌동,수색로,DMC래미안e편한세상,1,84.95,2012,81500
2019-10-18,북가좌동,수색로,DMC래미안e편한세상,3,59.97,2012,82500
2019-10-19,북가좌동,수색로,DMC래미안e편한세상,4,84.95,2012,95800
2019-10-26,북가좌동,거북골로18가길,휴먼빌,7,84.21,2008,58000
2019-10-28,북가좌동,수색로,DMC래미안e편한세상,3,59.97,2012,79000
2019-10-04,남가좌동,모래내로,디엠씨엘가,11,30.36,2017,33000
2019-10-11,남가좌동,거북골로,쌍용스윗닷홈,16,84.98,2005,62000
2019-10-15,남가좌동,모래내로,디엠씨엘가,2,13.03,2017,15500
2019-10-15,남가좌동,모래내로,디엠씨엘가,6,41.23,2017,42000
2019-10-21,남가좌동,모래내로,디엠씨엘가,5,30.36,2017,32000
2019-11-19,충정로2가,충정로7길,현대,9,99.97,1992,71000
2019-11-22,충정로2가,충정로7길,현대,4,84.96,1992,59000
2019-11-02,냉천동,독립문로14길,돈의문센트레빌,6,59.98,2011,84500
2019-11-04,냉천동,독립문로14길,동부센트레빌,14,84.93,2002,75000
2019-11-11,냉천동,독립문로14길,돈의문센트레빌,1,84.99,2011,94500
2019-11-12,냉천동,독립문로14길,돈의문센트레빌,3,59.98,2011,83000
2019-11-15,냉천동,독립문로14길,동부센트레빌,13,59.86,2002,61500
2019-11-16,냉천동,독립문로14길,동부센트레빌,16,84.93,2002,75500
2019-11-16,냉천동,독립문로14길,돈의문센트레빌,4,59.98,2011,84500
2019-11-18,냉천동,독립문로14길,돈의문센트레빌,8,59.98,2011,86000
2019-11-21,냉천동,독립문로14길,돈의문센트레빌,14,84.99,2011,110000
2019-11-21,냉천동,독립문로14길,돈의문센트레빌,4,84.99,2011,100000
2019-11-22,냉천동,독립문로14길,돈의문센트레빌,3,84.99,2011,105000
2019-11-23,냉천동,독립문로14길,돈의문센트레빌,7,84.99,2011,113000
2019-11-02,천연동,독립문로8길,천연뜨란채,2,57.78,2006,62800
2019-11-02,천연동,독립문로8길,천연뜨란채,4,57.78,2006,62500
2019-11-02,천연동,독립문로8길,천연뜨란채,5,56.08,2006,63000
2019-11-05,천연동,독립문로8길,천연뜨란채,11,57.78,2006,64000
2019-11-07,천연동,독립문로8길,천연뜨란채,5,55.82,2006,60400
2019-11-11,천연동,독립문로8길,천연뜨란채,7,57.78,2006,64000
2019-11-13,천연동,독립문로8길,천연뜨란채,18,57.78,2006,64500
2019-11-13,천연동,독립문로8길,천연뜨란채,18,56.08,2006,60800
2019-11-14,천연동,독립문로8길,천연뜨란채,8,57.78,2006,63800
2019-11-15,천연동,독립문로8길,천연뜨란채,5,56.02,2006,62000
2019-11-15,천연동,독립문로8길,천연뜨란채,8,55.85,2006,64500
2019-11-18,천연동,독립문로8길,천연뜨란채,6,56.08,2006,62700
2019-11-22,천연동,독립문로8길,천연뜨란채,15,75.55,2006,75000
2019-11-23,천연동,독립문로8길,천연뜨란채,1,57.78,2006,57000
2019-11-23,천연동,독립문로8길,천연뜨란채,16,75.8,2006,77500
2019-11-23,천연동,독립문로8길,천연뜨란채,5,55.85,2006,62800
2019-11-25,천연동,독립문로8길,천연뜨란채,7,30.17,2006,42000
2019-11-28,천연동,독립문로8길,천연뜨란채,15,57.78,2006,66500
2019-11-30,천연동,독립문로8길,천연뜨란채,7,55.85,2006,59800
2019-11-01,북아현동,북아현로1길,신촌푸르지오,2,84.9572,2015,120500
2019-11-02,북아현동,북아현로1길,신촌푸르지오,5,84.9953,2015,126000
2019-11-02,북아현동,북아현로1길,신촌푸르지오,13,59.88,2015,109800
2019-11-04,북아현동,북아현로1길,신촌푸르지오,15,84.9953,2015,126000
2019-11-06,북아현동,북아현로1길,신촌푸르지오,10,84.9572,2015,126500
2019-11-09,북아현동,북아현로1길,신촌푸르지오,8,59.993,2015,105000
2019-11-09,북아현동,북아현로1길,신촌푸르지오,5,84.9892,2015,123000
2019-11-12,북아현동,북아현로1길,신촌푸르지오,15,84.9572,2015,130000
2019-11-16,북아현동,북아현로1길,신촌푸르지오,14,59.993,2015,109000
2019-11-16,북아현동,북아현로6길,삼우빌라,5,35.64,2002,78350
2019-11-18,북아현동,북아현로1길,신촌푸르지오,2,34.25,2015,68800
2019-11-18,북아현동,북아현로1길,신촌푸르지오,11,59.88,2015,109500
2019-11-20,북아현동,북아현로1길,신촌푸르지오,7,84.9892,2015,130000
2019-11-23,북아현동,북아현로1길,신촌푸르지오,16,84.9892,2015,127500
2019-11-23,북아현동,북아현로1길,신촌푸르지오,5,84.9953,2015,125000
2019-11-27,북아현동,북아현로22길,화신,3,107.61,2004,95500
2019-11-28,북아현동,북아현로1길,신촌푸르지오,12,59.9973,2015,105000
2019-11-29,북아현동,북아현로1길,신촌푸르지오,1,84.9892,2015,120000
2019-11-30,북아현동,북아현로1길,신촌푸르지오,15,59.993,2015,110000
2019-11-03,홍제동,통일로,홍제삼성래미안,4,32.76,2001,37000
2019-11-05,홍제동,통일로37길,서울맨션,5,50.64,1972,24500
2019-11-06,홍제동,통일로,홍제삼성래미안,3,84.33,2001,67200
2019-11-06,홍제동,통일로,홍제삼성래미안,11,60,2001,57000
2019-11-10,홍제동,홍제내2길,중앙하이츠,2,84.79,2001,48000
2019-11-15,홍제동,모래내로,성원,3,55.35,1998,41800
2019-11-20,홍제동,통일로35길,아름채,6,65.12,2004,45000
2019-11-22,홍제동,통일로,홍제삼성래미안,9,32.76,2001,38400
2019-11-22,홍제동,통일로,홍제삼성래미안,5,60,2001,55000
2019-11-23,홍제동,통일로,홍제삼성래미안,1,114.75,2001,76500
2019-11-25,홍제동,홍제원길,제니스,2,65.27,2017,43000
2019-11-25,홍제동,홍제내2길,중앙하이츠,13,84.85,2001,46800
2019-11-27,홍제동,모래내로,성원,5,41.5,1998,35000
2019-11-03,연희동,홍제천로,연희파크푸르지오,19,59.9835,2018,65500
2019-11-07,연희동,연희로32길,성원,14,59.61,2001,52000
2019-11-08,연희동,연희로32길,성원,10,59.61,2001,53000
2019-11-20,연희동,홍제천로,연희파크푸르지오,12,59.9835,2018,45850
2019-11-23,연희동,연희로5길,연희자이엘라,10,13.642,2014,16800
2019-11-23,연희동,연희로5길,연희자이엘라,8,13.642,2014,16500
2019-11-23,연희동,홍제천로,연희파크푸르지오,5,84.8,2018,82750
2019-11-12,홍은동,통일로48가길,반석블레스,3,84.96,2013,59000
2019-11-20,홍은동,홍은중앙로1길,동원베네스트,11,84.9573,2012,53500
2019-11-29,홍은동,홍은중앙로1길,동원베네스트,8,84.9772,2012,54300
2019-11-01,북가좌동,수색로8길,우공팰리스,5,84.81,2007,75500
2019-11-05,북가좌동,거북골로18가길,휴먼빌,9,84.21,2008,58900
2019-11-05,북가좌동,수색로,DMC래미안e편한세상,2,84.95,2012,89000
2019-11-08,북가좌동,수색로,DMC래미안e편한세상,5,84.93,2012,94000
2019-11-09,북가좌동,수색로,DMC래미안e편한세상,8,84.94,2012,93000
2019-11-09,북가좌동,수색로,DMC래미안e편한세상,24,84.92,2012,93000
2019-11-11,북가좌동,증가로24길,한솔,6,75.23,2002,23500
2019-11-12,북가좌동,수색로,DMC래미안e편한세상,3,59.97,2012,76000
2019-11-12,북가좌동,수색로,DMC래미안e편한세상,3,84.92,2012,95000
2019-11-14,북가좌동,수색로,DMC래미안e편한세상,27,84.92,2012,97000
2019-11-15,북가좌동,거북골로18가길,휴먼빌,8,84.21,2008,60000
2019-11-15,북가좌동,수색로,DMC래미안e편한세상,6,59.97,2012,82000
2019-11-15,북가좌동,수색로,DMC래미안e편한세상,34,84.92,2012,97000
2019-11-16,북가좌동,수색로,DMC래미안e편한세상,25,84.92,2012,94800
2019-11-16,북가좌동,수색로,DMC래미안e편한세상,17,84.95,2012,102500
2019-11-16,북가좌동,수색로,DMC래미안e편한세상,34,84.92,2012,96000
2019-11-16,북가좌동,수색로,DMC래미안e편한세상,15,84.95,2012,104800
2019-11-18,북가좌동,수색로,DMC래미안e편한세상,2,59.97,2012,83000
2019-11-18,북가좌동,수색로,DMC래미안e편한세상,6,84.93,2012,91500
2019-11-19,북가좌동,수색로,DMC래미안e편한세상,12,84.95,2012,90000
2019-11-23,북가좌동,거북골로18가길,휴먼빌,2,84.21,2008,58000
2019-11-23,북가좌동,수색로,DMC래미안e편한세상,19,120.95,2012,125000
2019-11-25,북가좌동,수색로,DMC래미안e편한세상,6,59.97,2012,87000
2019-11-28,북가좌동,수색로,DMC래미안e편한세상,27,120.95,2012,120000
2019-11-29,북가좌동,수색로,DMC래미안e편한세상,9,84.93,2012,103000
2019-11-30,북가좌동,수색로,DMC래미안e편한세상,14,84.95,2012,102500
2019-11-30,북가좌동,수색로,DMC래미안e편한세상,11,84.97,2012,104000
2019-11-12,남가좌동,모래내로,디엠씨엘가,11,30.36,2017,33000
2019-11-15,남가좌동,모래내로,디엠씨엘가,11,41.23,2017,43000
2019-11-16,남가좌동,모래내로,디엠씨엘가,11,30.36,2017,31000
2019-11-17,남가좌동,모래내로,디엠씨엘가,5,30.36,2017,31000
2019-11-19,남가좌동,모래내로,디엠씨엘가,5,30.36,2017,32000
2019-11-19,남가좌동,모래내로,디엠씨엘가,8,30.36,2017,33000
2019-11-20,남가좌동,거북골로,쌍용스윗닷홈,6,84.98,2005,60000
2019-11-21,남가좌동,모래내로,디엠씨엘가,3,30.36,2017,32000
2019-11-23,남가좌동,모래내로,디엠씨엘가,15,30.36,2017,34000
2019-11-23,남가좌동,모래내로,디엠씨엘가,6,30.36,2017,32000
2019-11-23,남가좌동,모래내로,디엠씨엘가,10,13.03,2017,16000
2019-11-25,남가좌동,모래내로,디엠씨엘가,4,30.36,2017,32000
2019-11-26,남가좌동,모래내로,디엠씨엘가,13,30.36,2017,33000
2019-11-27,남가좌동,모래내로,디엠씨엘가,6,30.36,2017,32000
2019-12-03,충정로2가,충정로7길,현대,5,84.96,1992,70000
2019-12-03,냉천동,독립문로14길,돈의문센트레빌,2,59.98,2011,82500
2019-12-09,냉천동,독립문로14길,돈의문센트레빌,4,59.98,2011,85000
2019-12-09,냉천동,독립문로14길,동부센트레빌,3,84.93,2002,73000
2019-12-13,냉천동,독립문로14길,돈의문센트레빌,7,114.98,2011,120000
2019-12-13,냉천동,독립문로14길,동부센트레빌,8,59.86,2002,62000
2019-12-14,냉천동,독립문로14길,동부센트레빌,2,59.86,2002,57300
2019-12-19,냉천동,독립문로14길,동부센트레빌,1,59.86,2002,56700
2019-12-21,냉천동,독립문로14길,돈의문센트레빌,3,59.98,2011,85000
2019-12-28,냉천동,독립문로14길,돈의문센트레빌,9,59.98,2011,92000
2019-12-06,천연동,독립문로8길,천연뜨란채,14,57.78,2006,66000
2019-12-07,천연동,독립문로8길,천연뜨란채,7,57.78,2006,63000
2019-12-07,천연동,독립문로8길,천연뜨란채,9,55.85,2006,60000
2019-12-11,천연동,독립문로8길,천연뜨란채,10,56.02,2006,62700
2019-12-13,천연동,독립문로8길,천연뜨란채,8,30.17,2006,43400
2019-12-14,천연동,독립문로8길,천연뜨란채,1,57.78,2006,58500
2019-12-14,천연동,독립문로8길,천연뜨란채,5,57.78,2006,65000
2019-12-21,천연동,독립문로8길,천연뜨란채,16,56.02,2006,64000
2019-12-02,북아현동,북아현로1길,신촌푸르지오,8,84.9559,2015,132000
2019-12-04,북아현동,북아현로1길,신촌푸르지오,12,109.09,2015,154000
2019-12-06,북아현동,북아현로1길,신촌푸르지오,16,109.09,2015,155000
2019-12-07,북아현동,북아현로1길,신촌푸르지오,6,59.993,2015,102000
2019-12-11,북아현동,북아현로1길,신촌푸르지오,2,84.9953,2015,125000
2019-12-11,북아현동,북아현로22길,화신,6,82.44,2004,89900
2019-12-26,북아현동,북아현로22길,화신,1,127.67,2004,88000
2019-12-28,북아현동,북아현로1길,신촌푸르지오,12,59.88,2015,118000
2019-12-29,북아현동,북아현로1길,신촌푸르지오,14,59.9973,2015,116500
2019-12-09,홍제동,통일로,홍제삼성래미안,1,84.33,2001,67000
2019-12-10,홍제동,모래내로,성원,10,41.5,1998,38500
2019-12-11,홍제동,통일로,홍제삼성래미안,14,60,2001,57500
2019-12-14,홍제동,모래내로,성원,8,41.5,1998,37000
2019-12-14,홍제동,통일로,홍제삼성래미안,11,60,2001,55500
2019-12-18,홍제동,모래내로,성원,3,55.35,1998,43500
2019-12-19,홍제동,세무서2길,현대그린,4,84.96,1996,52500
2019-12-21,홍제동,모래내로,성원,5,114.48,1998,64700
2019-12-23,홍제동,모래내로,성원,15,55.35,1998,46000
2019-12-23,홍제동,세무서2길,현대그린,13,84.96,1996,55700
2019-12-23,홍제동,모래내로,성원,1,55.35,1998,44000
2019-12-31,홍제동,통일로,홍제삼성래미안,9,60,2001,60000
2019-12-21,창천동,신촌로1길,래디앙,1,84.41,2003,48000
2019-12-12,연희동,연희로32길,성원,5,84.95,2001,68000
2019-12-20,연희동,동교로,일진아이윌,11,84.794,2005,64000
2019-12-26,연희동,연희로5길,연희자이엘라,12,13.642,2014,17000
2019-12-30,연희동,연희로5길,연희자이엘라,7,13.642,2014,16750
2019-12-30,연희동,연희로32길,성원,11,84.95,2001,66000
2019-12-13,홍은동,통일로48가길,반석블레스,1,84.92,2013,50000
2019-12-01,북가좌동,수색로,DMC래미안e편한세상,4,84.92,2012,95000
2019-12-03,북가좌동,수색로,DMC래미안e편한세상,13,84.94,2012,95000
2019-12-04,북가좌동,수색로,DMC래미안e편한세상,27,120.95,2012,123000
2019-12-05,북가좌동,수색로,DMC래미안e편한세상,19,84.94,2012,97500
2019-12-06,북가좌동,거북골로18가길,휴먼빌,12,84.99,2008,60000
2019-12-06,북가좌동,수색로,DMC래미안e편한세상,10,84.95,2012,106000
2019-12-06,북가좌동,수색로,DMC래미안e편한세상,12,84.94,2012,95000
2019-12-06,북가좌동,수색로,DMC래미안e편한세상,15,59.97,2012,88000
2019-12-06,북가좌동,수색로,DMC래미안e편한세상,3,153.25,2012,126500
2019-12-07,북가좌동,수색로,DMC래미안e편한세상,23,120.95,2012,123000
2019-12-07,북가좌동,수색로,DMC래미안e편한세상,10,84.95,2012,94500
2019-12-07,북가좌동,수색로,DMC래미안e편한세상,7,120.95,2012,123000
2019-12-10,북가좌동,거북골로18가길,휴먼빌,1,114.53,2008,64800
2019-12-11,북가좌동,수색로,DMC래미안e편한세상,20,84.94,2012,94500
2019-12-14,북가좌동,수색로,DMC래미안e편한세상,6,120.91,2012,115000
2019-12-14,북가좌동,수색로,DMC래미안e편한세상,16,120.95,2012,123000
2019-12-16,북가좌동,수색로,DMC래미안e편한세상,8,153.86,2012,127000
2019-12-20,북가좌동,수색로,DMC래미안e편한세상,16,153.25,2012,140000
2019-12-21,북가좌동,수색로,DMC래미안e편한세상,4,84.93,2012,94500
2019-12-24,북가좌동,수색로,신일해피트리,7,84.98,2005,63000
2019-12-24,북가좌동,수색로,DMC래미안e편한세상,14,153.86,2012,129000
2019-12-03,남가좌동,모래내로,디엠씨엘가,9,41.23,2017,43000
2019-12-04,남가좌동,모래내로,디엠씨엘가,11,30.36,2017,32000
2019-12-05,남가좌동,모래내로,디엠씨엘가,8,30.36,2017,33000
2019-12-06,남가좌동,모래내로,디엠씨엘가,5,30.36,2017,32000
2019-12-07,남가좌동,모래내로,디엠씨엘가,13,13.03,2017,17500
2019-12-07,남가좌동,모래내로,디엠씨엘가,10,13.03,2017,16000
2019-12-10,남가좌동,모래내로,디엠씨엘가,7,30.36,2017,33000
2019-12-26,남가좌동,모래내로,디엠씨엘가,8,41.23,2017,43000
2019-12-26,남가좌동,모래내로,디엠씨엘가,5,30.36,2017,32000
2019-12-26,남가좌동,모래내로,디엠씨엘가,6,30.36,2017,32000
2019-12-30,남가좌동,모래내로,디엠씨엘가,13,17.23,2017,22000
2019-12-30,남가좌동,모래내로,창덕에버빌,6,99.07,1998,48600
2019-12-31,남가좌동,모래내로,디엠씨엘가,2,13.03,2017,15500
2019-10-03,아현동,마포대로,아현아이파크,17,59.9718,2017,109000
2019-10-07,아현동,마포대로,마포트라팰리스2차,21,104.89,2008,95000
2019-10-12,아현동,마포대로,아현아이파크,15,59.9718,2017,109000
2019-10-15,아현동,마포대로,마포트라팰리스2차,22,104.89,2008,94000
2019-10-17,아현동,마포대로,아현아이파크,2,84.9699,2017,115000
2019-10-18,아현동,마포대로,아현아이파크,27,84.9699,2017,133000
2019-10-21,아현동,마포대로,아현아이파크,3,59.9718,2017,106500
2019-10-21,아현동,마포대로,삼환나띠르빌,5,84.9,2003,86700
2019-10-23,아현동,굴레방로1길,애오개아이파크,7,30.01,2016,43500
2019-10-25,아현동,마포대로,아현아이파크,21,84.9699,2017,130000
2019-10-25,아현동,마포대로,아현아이파크,25,59.9718,2017,111000
2019-10-30,아현동,마포대로,아현아이파크,10,84.9699,2017,133000
2019-10-18,공덕동,백범로,공덕파크자이,18,84.9802,2015,144500
2019-10-17,신공덕동,백범로,펜트라우스,7,152.85,2011,157500
2019-10-18,신공덕동,백범로,펜트라우스,13,152.85,2011,160000
2019-10-19,신공덕동,백범로,펜트라우스,14,103.04,2011,128500
2019-10-29,신공덕동,백범로,펜트라우스,20,115.04,2011,140000
2019-10-02,도화동,새창로8길,현대홈타운,13,59.17,2000,79500
2019-10-02,도화동,삼개로,우성,15,128.315,1991,105000
2019-10-02,도화동,삼개로,우성,3,141.515,1991,113500
2019-10-02,도화동,새창로8길,현대홈타운,17,84.95,2000,94000
2019-10-04,도화동,도화길,삼성,9,72.185,1997,93700
2019-10-04,도화동,도화길,삼성,16,84.985,1997,115000
2019-10-05,도화동,도화길,삼성,5,84.985,1997,104500
2019-10-07,도화동,도화길,삼성,7,72.185,1997,94000
2019-10-08,도화동,도화길,삼성,15,136.65,1997,133000
2019-10-09,도화동,도화길,삼성,4,136.65,1997,129000
2019-10-10,도화동,새창로8길,현대홈타운,17,84.95,2000,90000
2019-10-12,도화동,새창로8길,현대홈타운,13,84.95,2000,88000
2019-10-16,도화동,삼개로,우성,5,128.315,1991,95000
2019-10-18,도화동,도화길,삼성,7,84.985,1997,114000
2019-10-19,도화동,도화길,삼성,12,72.185,1997,93900
2019-10-19,도화동,새창로8길,현대홈타운,14,84.95,2000,93000
2019-10-29,도화동,새창로8길,현대홈타운,9,59.17,2000,80000
2019-10-31,도화동,도화길,삼성,2,84.985,1997,110800
2019-10-10,대흥동,신촌로,서희스타힐스,13,12.85,2014,19400
2019-10-12,대흥동,신촌로,서희스타힐스,16,33.76,2014,37500
2019-10-16,대흥동,신촌로,서희스타힐스,8,12.85,2014,18500
2019-10-21,대흥동,신촌로,서희스타힐스,14,12.85,2014,19500
2019-10-25,대흥동,백범로,동양엔파트,3,84.91,2007,97000
2019-10-12,염리동,백범로25길,염리삼성래미안,1,59.52,2001,79000
2019-10-12,염리동,백범로25길,염리삼성래미안,11,59.76,2001,80000
2019-10-14,염리동,독막로42길,마포자이,21,157.304,2003,175000
2019-10-20,염리동,독막로42길,마포자이,6,84.692,2003,140000
2019-10-23,염리동,백범로25길,염리삼성래미안,7,114.48,2001,125000
2019-10-24,염리동,독막로42길,마포자이,14,113.803,2003,160000
2019-10-26,염리동,백범로25길,염리삼성래미안,14,59.76,2001,82900
2019-10-30,염리동,백범로25길,염리삼성래미안,4,59.76,2001,80000
2019-10-31,염리동,숭문길,마포자이3차,4,59.99,2018,115000
2019-10-16,노고산동,신촌로,신촌포스빌,14,32.34,2004,32000
2019-10-04,신수동,신수로,마포경남아너스빌,4,84.95,2007,83000
2019-10-23,신수동,토정로,현대,6,84.47,1996,76000
2019-10-05,현석동,신수로,강변힐스테이트,7,59.78,2004,87000
2019-10-13,현석동,신수로,강변힐스테이트,9,59.54,2004,80000
2019-10-18,현석동,신수로,강변힐스테이트,4,114.99,2004,114000
2019-10-19,현석동,신수로,강변힐스테이트,4,84.85,2004,96700
2019-10-23,현석동,신수로,강변힐스테이트,18,59.54,2004,84000
2019-10-26,현석동,신수로,강변힐스테이트,14,59.78,2004,80000
2019-10-03,창전동,서강로,창전동현대홈타운,20,84.978,2005,95000
2019-10-05,창전동,서강로,창전동현대홈타운,14,84.978,2005,97500
2019-10-26,창전동,창전로,창전 쌍용스윗닷홈,3,84.983,2005,81000
2019-10-28,창전동,창전로,창전 쌍용스윗닷홈,1,84.983,2005,75000
2019-10-05,상수동,독막로18길,두산위브,11,84.79,2004,97500
2019-10-12,상수동,독막로18길,두산위브,11,84.79,2004,96000
2019-10-22,상수동,독막로18길,두산위브,19,84.79,2004,105000
2019-10-01,하중동,토정로,한강밤섬자이,15,118.28,2010,158000
2019-10-13,하중동,토정로,한강밤섬자이,2,132.54,2010,143000
2019-10-16,하중동,토정로,한강밤섬자이,13,84.99,2010,130000
2019-10-22,하중동,토정로,한강밤섬자이,14,118.28,2010,160000
2019-10-25,하중동,토정로,한강밤섬자이,21,118.28,2010,172000
2019-10-02,서교동,양화로,메세나폴리스,23,122.867,2012,154000
2019-10-10,서교동,양화로,메세나폴리스,12,142.034,2012,153000
2019-10-24,서교동,양화로,메세나폴리스,22,148.981,2012,180000
2019-10-25,서교동,양화로,메세나폴리스,15,142.034,2012,163500
2019-10-31,서교동,양화로,메세나폴리스,14,142.034,2012,157000
2019-10-31,서교동,양화로,메세나폴리스,16,122.867,2012,145500
2019-10-07,합정동,포은로,합정한강아파트,3,52.62,2017,50000
2019-10-09,합정동,양화로,KCC엠파이어리버,21,145.53,2006,119000
2019-10-16,합정동,포은로,합정한강아파트,7,52.62,2017,52000
2019-10-16,합정동,양화로,KCC엠파이어리버,13,140.88,2006,101000
2019-10-03,망원동,월드컵로29길,스카이캐슬,5,50.81,2019,46500
2019-10-04,망원동,월드컵로13길,해오름,4,104.88,2011,65000
2019-10-07,망원동,방울내로11길,강림스위트빌,1,81.71,2004,49300
2019-10-12,망원동,방울내로,휴먼빌,10,59.955,2004,64500
2019-10-14,망원동,월드컵로29길,스카이캐슬,6,52.54,2019,43500
2019-10-18,망원동,월드컵로29길,스카이캐슬,3,45.18,2019,46000
2019-10-08,성산동,성미산로,삼호빌라트,6,83.86,2001,51000
2019-10-01,중동,성암로7길,현대,19,84.94,2000,60000
2019-10-19,중동,월드컵북로38가길,중동계룡아파트,2,84.6,2000,68000
2019-10-02,상암동,월드컵북로,상암월드컵파크10단지,2,84.89,2010,73000
2019-10-03,상암동,상암산로1길,상암월드컵파크7단지,3,84.74,2005,88000
2019-10-08,상암동,상암산로1길,상암월드컵파크7단지,3,84.9,2005,88800
2019-10-10,상암동,월드컵북로,상암월드컵파크10단지,4,84.66,2010,77000
2019-10-10,상암동,상암산로1길,상암월드컵파크7단지,3,84.45,2005,86000
2019-10-11,상암동,상암산로1길,상암월드컵파크7단지,12,84.45,2005,90000
2019-10-15,상암동,월드컵북로,상암월드컵파크12단지,6,84.89,2010,80000
2019-10-24,상암동,상암산로1길,상암월드컵파크7단지,11,84.9,2005,89500
2019-10-25,상암동,월드컵북로,상암월드컵파크9단지,4,84.94,2010,79000
2019-10-26,상암동,월드컵북로,상암월드컵파크10단지,8,84.89,2010,78500
2019-10-26,상암동,월드컵북로,상암월드컵파크9단지,11,84.94,2010,78000
2019-10-26,상암동,월드컵북로,상암월드컵파크10단지,4,59.73,2010,68700
2019-10-28,상암동,월드컵북로,상암월드컵파크9단지,10,84.98,2010,78500
2019-10-30,상암동,월드컵북로,상암월드컵파크10단지,5,84.89,2010,78500
2019-10-31,상암동,월드컵북로,상암월드컵파크12단지,4,84.89,2010,76000
2019-10-31,상암동,월드컵북로,상암월드컵파크12단지,8,59.73,2010,69500
2019-10-31,상암동,상암산로1길,상암월드컵파크7단지,12,84.9,2005,89950
2019-11-04,아현동,마포대로,아현아이파크,4,84.9668,2017,129500
2019-11-04,아현동,마포대로,아현아이파크,2,59.9718,2017,108500
2019-11-07,아현동,굴레방로1길,애오개아이파크,8,30.01,2016,44000
2019-11-12,아현동,마포대로19길,혜성,6,98.91,1972,63000
2019-11-15,아현동,마포대로19길,혜성,10,110.75,1972,64000
2019-11-18,아현동,마포대로,마포트라팰리스2차,7,99.56,2008,96000
2019-11-20,아현동,마포대로,마포트라팰리스2차,4,99.56,2008,94500
2019-11-23,아현동,마포대로,아현아이파크,2,84.9668,2017,140000
2019-11-23,아현동,마포대로,삼환나띠르빌,6,84.9,2003,87000
2019-11-25,아현동,굴레방로1길,애오개아이파크,3,30.01,2016,44850
2019-11-27,아현동,마포대로,아현아이파크,2,59.9718,2017,109000
2019-11-27,아현동,마포대로,아현아이파크,8,59.9718,2017,110000
2019-11-30,아현동,마포대로,아현아이파크,9,84.9668,2017,130000
2019-11-01,공덕동,백범로,공덕파크자이,8,84.996,2015,150000
2019-11-03,공덕동,백범로,공덕파크자이,20,84.9027,2015,149000
2019-11-09,공덕동,백범로,공덕파크자이,11,84.8852,2015,148000
2019-11-18,공덕동,백범로,공덕파크자이,19,84.996,2015,148000
2019-11-28,공덕동,백범로,공덕파크자이,4,84.996,2015,143000
2019-11-01,신공덕동,백범로,펜트라우스,17,115.04,2011,140000
